_windowserver,373,20.8,0.7,415775248,117472,??,Rs,8Jul25,3378:32.07,/System/Library/PrivateFrameworks/SkyLight.framework/Resources/WindowServer,-daemon
gordonlam,90137,18.9,5.1,1935713584,859248,??,S,Sat01AM,93:23.98,/Applications/Visual,Studio,Code.app/Contents/Frameworks/Code,Helper,(Renderer).app/Contents/MacOS/Code,Helper,(Renderer),--type=renderer,--user-data-dir=/Users/gordonlam/Library/Application,Support/Code,--standard-schemes=vscode-webview,vscode-file,--enable-sandbox,--secure-schemes=vscode-webview,vscode-file,--cors-schemes=vscode-webview,vscode-file,--fetch-schemes=vscode-webview,vscode-file,--service-worker-schemes=vscode-webview,--code-cache-schemes=vscode-webview,vscode-file,--app-path=/Applications/Visual,Studio,Code.app/Contents/Resources/app,--enable-sandbox,--enable-blink-features=HighlightAPI,--disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom,,--lang=en-GB,--num-raster-threads=4,--enable-zero-copy,--enable-gpu-memory-buffer-compositor-resources,--enable-main-frame-before-activation,--renderer-client-id=25,--time-ticks-at-unix-epoch=-1751978553768784,--launch-time-ticks=808439337468,--shared-files,--field-trial-handle=1718379636,r,16362532670658521764,17101082718805955317,262144,--enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma,--disable-features=CalculateNativeWinOcclusion,MacWebContentsOcclusion,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,--variations-seed-version,--vscode-window-config=vscode:3a3212d7-bd3f-40e7-8182-6514b8353728,--seatbelt-client=130
gordonlam,62389,13.8,0.5,1865722256,88528,??,U,19Jul25,46:46.27,/Applications/Google,Chrome.app/Contents/Frameworks/Google,Chrome,Framework.framework/Versions/138.0.7204.93/Helpers/Google,Chrome,Helper,(Renderer).app/Contents/MacOS/Google,Chrome,Helper,(Renderer),--type=renderer,--lang=en-GB,--num-raster-threads=4,--enable-zero-copy,--enable-gpu-memory-buffer-compositor-resources,--enable-main-frame-before-activation,--renderer-client-id=9058,--time-ticks-at-unix-epoch=-1751978553767002,--launch-time-ticks=530172482805,--shared-files,--field-trial-handle=1718379636,r,8104299527269219002,10964089846168717740,262144,--variations-seed-version=20250707-180031.777000,--seatbelt-client=227
gordonlam,944,10.7,1.1,435464496,182576,??,S,8Jul25,1602:08.93,/Applications/Messenger.app/Contents/MacOS/Messenger
gordonlam,46200,7.0,0.3,422716512,52528,??,S,15Jul25,16:06.76,/Applications/Microsoft,Excel.app/Contents/MacOS/Microsoft,Excel
gordonlam,42164,5.9,1.6,419099120,273232,??,Ss,14Jul25,667:03.87,/System/Library/Frameworks/Virtualization.framework/Versions/A/XPCServices/com.apple.Virtualization.VirtualMachine.xpc/Contents/MacOS/com.apple.Virtualization.VirtualMachine
gordonlam,950,5.9,1.3,479031728,220912,??,S,8Jul25,496:04.68,/Applications/Google,Chrome.app/Contents/MacOS/Google,Chrome
gordonlam,1156,5.7,0.8,1867869680,131632,??,S,8Jul25,87:28.92,/Applications/Visual,Studio,Code.app/Contents/MacOS/Electron
gordonlam,15092,4.0,0.3,412131024,42784,??,S,8Jul25,251:39.74,/System/Applications/Utilities/Activity,Monitor.app/Contents/MacOS/Activity,Monitor
_locationd,349,3.0,0.1,427085936,20032,??,Ss,8Jul25,28:54.54,/usr/libexec/locationd
